keyword,Time (UTC),timestamp,influential,mentions
#esa2012,"Aug 11, 2012 22:00 (UTC)",1344722400,0,3
#esa2012,"Aug 11, 2012 23:00 (UTC)",1344726000,0,1
#esa2012,"Aug 12, 2012 00:00 (UTC)",1344729600,0,0
#esa2012,"Aug 12, 2012 01:00 (UTC)",1344733200,0,3
#esa2012,"Aug 12, 2012 02:00 (UTC)",1344736800,0,2
#esa2012,"Aug 12, 2012 03:00 (UTC)",1344740400,0,1
#esa2012,"Aug 12, 2012 04:00 (UTC)",1344744000,0,1
#esa2012,"Aug 12, 2012 05:00 (UTC)",1344747600,0,1
#esa2012,"Aug 12, 2012 06:00 (UTC)",1344751200,0,0
#esa2012,"Aug 12, 2012 07:00 (UTC)",1344754800,0,0
#esa2012,"Aug 12, 2012 08:00 (UTC)",1344758400,0,1
#esa2012,"Aug 12, 2012 09:00 (UTC)",1344762000,0,0
#esa2012,"Aug 12, 2012 10:00 (UTC)",1344765600,0,0
#esa2012,"Aug 12, 2012 11:00 (UTC)",1344769200,0,0
#esa2012,"Aug 12, 2012 12:00 (UTC)",1344772800,0,1
#esa2012,"Aug 12, 2012 13:00 (UTC)",1344776400,0,0
#esa2012,"Aug 12, 2012 14:00 (UTC)",1344780000,0,2
#esa2012,"Aug 12, 2012 15:00 (UTC)",1344783600,0,0
#esa2012,"Aug 12, 2012 16:00 (UTC)",1344787200,0,3
#esa2012,"Aug 12, 2012 17:00 (UTC)",1344790800,0,0
#esa2012,"Aug 12, 2012 18:00 (UTC)",1344794400,1,2
#esa2012,"Aug 12, 2012 19:00 (UTC)",1344798000,0,0
#esa2012,"Aug 12, 2012 20:00 (UTC)",1344801600,0,0
#esa2012,"Aug 12, 2012 21:00 (UTC)",1344805200,0,1
#esa2012,"Aug 12, 2012 22:00 (UTC)",1344808800,0,0
#esa2012,"Aug 12, 2012 23:00 (UTC)",1344812400,0,1
#esa2012,"Aug 13, 2012 00:00 (UTC)",1344816000,0,4
#esa2012,"Aug 13, 2012 01:00 (UTC)",1344819600,0,1
#esa2012,"Aug 13, 2012 02:00 (UTC)",1344823200,0,1
#esa2012,"Aug 13, 2012 03:00 (UTC)",1344826800,0,2
#esa2012,"Aug 13, 2012 04:00 (UTC)",1344830400,0,0
#esa2012,"Aug 13, 2012 05:00 (UTC)",1344834000,0,0
#esa2012,"Aug 13, 2012 06:00 (UTC)",1344837600,0,2
#esa2012,"Aug 13, 2012 07:00 (UTC)",1344841200,0,0
#esa2012,"Aug 13, 2012 08:00 (UTC)",1344844800,0,0
#esa2012,"Aug 13, 2012 09:00 (UTC)",1344848400,0,0
#esa2012,"Aug 13, 2012 10:00 (UTC)",1344852000,0,0
#esa2012,"Aug 13, 2012 11:00 (UTC)",1344855600,0,0
#esa2012,"Aug 13, 2012 12:00 (UTC)",1344859200,0,1
#esa2012,"Aug 13, 2012 13:00 (UTC)",1344862800,0,1
#esa2012,"Aug 13, 2012 14:00 (UTC)",1344866400,1,1
#esa2012,"Aug 13, 2012 15:00 (UTC)",1344870000,1,8
#esa2012,"Aug 13, 2012 16:00 (UTC)",1344873600,0,2
#esa2012,"Aug 13, 2012 17:00 (UTC)",1344877200,0,5
#esa2012,"Aug 13, 2012 18:00 (UTC)",1344880800,0,3
#esa2012,"Aug 13, 2012 19:00 (UTC)",1344884400,1,4
#esa2012,"Aug 13, 2012 20:00 (UTC)",1344888000,5,14
#esa2012,"Aug 13, 2012 21:00 (UTC)",1344891600,6,9
#esa2012,"Aug 13, 2012 22:00 (UTC)",1344895200,0,2
#esa2012,"Aug 13, 2012 23:00 (UTC)",1344898800,0,0
#esa2012,"Aug 14, 2012 00:00 (UTC)",1344902400,0,0
#esa2012,"Aug 14, 2012 01:00 (UTC)",1344906000,0,0
#esa2012,"Aug 14, 2012 02:00 (UTC)",1344909600,0,2
#esa2012,"Aug 14, 2012 03:00 (UTC)",1344913200,0,1
#esa2012,"Aug 14, 2012 04:00 (UTC)",1344916800,0,2
#esa2012,"Aug 14, 2012 05:00 (UTC)",1344920400,0,0
#esa2012,"Aug 14, 2012 06:00 (UTC)",1344924000,0,0
#esa2012,"Aug 14, 2012 07:00 (UTC)",1344927600,0,1
#esa2012,"Aug 14, 2012 08:00 (UTC)",1344931200,0,2
#esa2012,"Aug 14, 2012 09:00 (UTC)",1344934800,0,0
#esa2012,"Aug 14, 2012 10:00 (UTC)",1344938400,0,2
#esa2012,"Aug 14, 2012 11:00 (UTC)",1344942000,1,3
#esa2012,"Aug 14, 2012 12:00 (UTC)",1344945600,0,0
#esa2012,"Aug 14, 2012 13:00 (UTC)",1344949200,0,1
#esa2012,"Aug 14, 2012 14:00 (UTC)",1344952800,0,0
#esa2012,"Aug 14, 2012 15:00 (UTC)",1344956400,0,2
#esa2012,"Aug 14, 2012 16:00 (UTC)",1344960000,1,6
#esa2012,"Aug 14, 2012 17:00 (UTC)",1344963600,0,2
#esa2012,"Aug 14, 2012 18:00 (UTC)",1344967200,1,7
#esa2012,"Aug 14, 2012 19:00 (UTC)",1344970800,0,5
#esa2012,"Aug 14, 2012 20:00 (UTC)",1344974400,0,5
#esa2012,"Aug 14, 2012 21:00 (UTC)",1344978000,0,0
#esa2012,"Aug 14, 2012 22:00 (UTC)",1344981600,0,3
#esa2012,"Aug 14, 2012 23:00 (UTC)",1344985200,0,2
#esa2012,"Aug 15, 2012 00:00 (UTC)",1344988800,0,2
#esa2012,"Aug 15, 2012 01:00 (UTC)",1344992400,0,0
#esa2012,"Aug 15, 2012 02:00 (UTC)",1344996000,0,0
#esa2012,"Aug 15, 2012 03:00 (UTC)",1344999600,0,1
#esa2012,"Aug 15, 2012 04:00 (UTC)",1345003200,0,2
#esa2012,"Aug 15, 2012 05:00 (UTC)",1345006800,0,0
#esa2012,"Aug 15, 2012 06:00 (UTC)",1345010400,0,0
#esa2012,"Aug 15, 2012 07:00 (UTC)",1345014000,0,1
#esa2012,"Aug 15, 2012 08:00 (UTC)",1345017600,0,3
#esa2012,"Aug 15, 2012 09:00 (UTC)",1345021200,0,0
#esa2012,"Aug 15, 2012 10:00 (UTC)",1345024800,0,1
#esa2012,"Aug 15, 2012 11:00 (UTC)",1345028400,0,0
#esa2012,"Aug 15, 2012 12:00 (UTC)",1345032000,0,0
#esa2012,"Aug 15, 2012 13:00 (UTC)",1345035600,0,1
#esa2012,"Aug 15, 2012 14:00 (UTC)",1345039200,0,1
#esa2012,"Aug 15, 2012 15:00 (UTC)",1345042800,0,3
#esa2012,"Aug 15, 2012 16:00 (UTC)",1345046400,0,3
#esa2012,"Aug 15, 2012 17:00 (UTC)",1345050000,0,3
#esa2012,"Aug 15, 2012 18:00 (UTC)",1345053600,0,1
#esa2012,"Aug 15, 2012 19:00 (UTC)",1345057200,0,1
#esa2012,"Aug 15, 2012 20:00 (UTC)",1345060800,1,2
#esa2012,"Aug 15, 2012 21:00 (UTC)",1345064400,0,3
#esa2012,"Aug 15, 2012 22:00 (UTC)",1345068000,0,0
#esa2012,"Aug 15, 2012 23:00 (UTC)",1345071600,0,4
#esa2012,"Aug 16, 2012 00:00 (UTC)",1345075200,0,0
#esa2012,"Aug 16, 2012 01:00 (UTC)",1345078800,0,0
#esa2012,"Aug 16, 2012 02:00 (UTC)",1345082400,0,0
#esa2012,"Aug 16, 2012 03:00 (UTC)",1345086000,0,1
#esa2012,"Aug 16, 2012 04:00 (UTC)",1345089600,0,3
#esa2012,"Aug 16, 2012 05:00 (UTC)",1345093200,0,0
#esa2012,"Aug 16, 2012 06:00 (UTC)",1345096800,0,0
#esa2012,"Aug 16, 2012 07:00 (UTC)",1345100400,0,0
#esa2012,"Aug 16, 2012 08:00 (UTC)",1345104000,0,0
#esa2012,"Aug 16, 2012 09:00 (UTC)",1345107600,0,0
#esa2012,"Aug 16, 2012 10:00 (UTC)",1345111200,0,1
#esa2012,"Aug 16, 2012 11:00 (UTC)",1345114800,0,0
#esa2012,"Aug 16, 2012 12:00 (UTC)",1345118400,0,1
#esa2012,"Aug 16, 2012 13:00 (UTC)",1345122000,0,0
#esa2012,"Aug 16, 2012 14:00 (UTC)",1345125600,0,2
#esa2012,"Aug 16, 2012 15:00 (UTC)",1345129200,0,2
#esa2012,"Aug 16, 2012 16:00 (UTC)",1345132800,0,0
#esa2012,"Aug 16, 2012 17:00 (UTC)",1345136400,0,0
#esa2012,"Aug 16, 2012 18:00 (UTC)",1345140000,0,3
#esa2012,"Aug 16, 2012 19:00 (UTC)",1345143600,0,0
#esa2012,"Aug 16, 2012 20:00 (UTC)",1345147200,0,0
#esa2012,"Aug 16, 2012 21:00 (UTC)",1345150800,0,0
#esa2012,"Aug 16, 2012 22:00 (UTC)",1345154400,0,1
#esa2012,"Aug 16, 2012 23:00 (UTC)",1345158000,0,0
#esa2012,"Aug 17, 2012 00:00 (UTC)",1345161600,0,0
#esa2012,"Aug 17, 2012 01:00 (UTC)",1345165200,0,1
#esa2012,"Aug 17, 2012 02:00 (UTC)",1345168800,0,0
#esa2012,"Aug 17, 2012 03:00 (UTC)",1345172400,0,1
#esa2012,"Aug 17, 2012 04:00 (UTC)",1345176000,0,0
#esa2012,"Aug 17, 2012 05:00 (UTC)",1345179600,0,0
#esa2012,"Aug 17, 2012 06:00 (UTC)",1345183200,0,0
#esa2012,"Aug 17, 2012 07:00 (UTC)",1345186800,0,0
#esa2012,"Aug 17, 2012 08:00 (UTC)",1345190400,0,0
#esa2012,"Aug 17, 2012 09:00 (UTC)",1345194000,0,0
#esa2012,"Aug 17, 2012 10:00 (UTC)",1345197600,0,0
#esa2012,"Aug 17, 2012 11:00 (UTC)",1345201200,0,0
#esa2012,"Aug 17, 2012 12:00 (UTC)",1345204800,0,0
#esa2012,"Aug 17, 2012 13:00 (UTC)",1345208400,0,0
#esa2012,"Aug 17, 2012 14:00 (UTC)",1345212000,0,0
#esa2012,"Aug 17, 2012 15:00 (UTC)",1345215600,0,0
#esa2012,"Aug 17, 2012 16:00 (UTC)",1345219200,0,0
#esa2012,"Aug 17, 2012 17:00 (UTC)",1345222800,0,1
#esa2012,"Aug 17, 2012 18:00 (UTC)",1345226400,0,4
#esa2012,"Aug 17, 2012 19:00 (UTC)",1345230000,0,2
#esa2012,"Aug 17, 2012 20:00 (UTC)",1345233600,0,0
#esa2012,"Aug 17, 2012 21:00 (UTC)",1345237200,0,0
#esa2012,"Aug 17, 2012 22:00 (UTC)",1345240800,0,0
#esa2012,"Aug 17, 2012 23:00 (UTC)",1345244400,0,1
#esa2012,"Aug 18, 2012 00:00 (UTC)",1345248000,0,0
#esa2012,"Aug 18, 2012 01:00 (UTC)",1345251600,0,0
#esa2012,"Aug 18, 2012 02:00 (UTC)",1345255200,0,0
#esa2012,"Aug 18, 2012 03:00 (UTC)",1345258800,0,0
#esa2012,"Aug 18, 2012 04:00 (UTC)",1345262400,0,0
#esa2012,"Aug 18, 2012 05:00 (UTC)",1345266000,0,0
#esa2012,"Aug 18, 2012 06:00 (UTC)",1345269600,0,0
#esa2012,"Aug 18, 2012 07:00 (UTC)",1345273200,0,0
#esa2012,"Aug 18, 2012 08:00 (UTC)",1345276800,0,0
#esa2012,"Aug 18, 2012 09:00 (UTC)",1345280400,0,0
#esa2012,"Aug 18, 2012 10:00 (UTC)",1345284000,0,0
#esa2012,"Aug 18, 2012 11:00 (UTC)",1345287600,0,0
#esa2012,"Aug 18, 2012 12:00 (UTC)",1345291200,0,0
#esa2012,"Aug 18, 2012 13:00 (UTC)",1345294800,0,0
#esa2012,"Aug 18, 2012 14:00 (UTC)",1345298400,0,0
#esa2012,"Aug 18, 2012 15:00 (UTC)",1345302000,0,0
#esa2012,"Aug 18, 2012 16:00 (UTC)",1345305600,0,0
#esa2012,"Aug 18, 2012 17:00 (UTC)",1345309200,0,0
#esa2012,"Aug 18, 2012 18:00 (UTC)",1345312800,0,0
#esa2012,"Aug 18, 2012 19:00 (UTC)",1345316400,0,0
#esa2012,"Aug 18, 2012 20:00 (UTC)",1345320000,0,0
#esa2012,"Aug 18, 2012 21:00 (UTC)",1345323600,0,0
#esa2012,"Aug 18, 2012 22:00 (UTC)",1345327200,0,0
#esa2012,"Aug 18, 2012 23:00 (UTC)",1345330800,0,0
#esa2012,"Aug 19, 2012 00:00 (UTC)",1345334400,0,0
#esa2012,"Aug 19, 2012 01:00 (UTC)",1345338000,0,0
#esa2012,"Aug 19, 2012 02:00 (UTC)",1345341600,0,0
#esa2012,"Aug 19, 2012 03:00 (UTC)",1345345200,0,0
#esa2012,"Aug 19, 2012 04:00 (UTC)",1345348800,0,0
#esa2012,"Aug 19, 2012 05:00 (UTC)",1345352400,0,0
#esa2012,"Aug 19, 2012 06:00 (UTC)",1345356000,0,0
#esa2012,"Aug 19, 2012 07:00 (UTC)",1345359600,0,0
#esa2012,"Aug 19, 2012 08:00 (UTC)",1345363200,0,0
#esa2012,"Aug 19, 2012 09:00 (UTC)",1345366800,0,0
#esa2012,"Aug 19, 2012 10:00 (UTC)",1345370400,0,0
#esa2012,"Aug 19, 2012 11:00 (UTC)",1345374000,0,0
#esa2012,"Aug 19, 2012 12:00 (UTC)",1345377600,0,0
#esa2012,"Aug 19, 2012 13:00 (UTC)",1345381200,0,0
#esa2012,"Aug 19, 2012 14:00 (UTC)",1345384800,0,0
#esa2012,"Aug 19, 2012 15:00 (UTC)",1345388400,0,0
#esa2012,"Aug 19, 2012 16:00 (UTC)",1345392000,0,0
#esa2012,"Aug 19, 2012 17:00 (UTC)",1345395600,0,0
#esa2012,"Aug 19, 2012 18:00 (UTC)",1345399200,0,0
#esa2012,"Aug 19, 2012 19:00 (UTC)",1345402800,0,0
#esa2012,"Aug 19, 2012 20:00 (UTC)",1345406400,0,1
#esa2012,"Aug 19, 2012 21:00 (UTC)",1345410000,0,0
#esa2012,"Aug 19, 2012 22:00 (UTC)",1345413600,0,0
#esa2012,"Aug 19, 2012 23:00 (UTC)",1345417200,0,0
#esa2012,"Aug 20, 2012 00:00 (UTC)",1345420800,0,0
#esa2012,"Aug 20, 2012 01:00 (UTC)",1345424400,0,0
#esa2012,"Aug 20, 2012 02:00 (UTC)",1345428000,0,0
#esa2012,"Aug 20, 2012 03:00 (UTC)",1345431600,0,0
#esa2012,"Aug 20, 2012 04:00 (UTC)",1345435200,0,0
#esa2012,"Aug 20, 2012 05:00 (UTC)",1345438800,0,0
#esa2012,"Aug 20, 2012 06:00 (UTC)",1345442400,0,0
#esa2012,"Aug 20, 2012 07:00 (UTC)",1345446000,0,0
#esa2012,"Aug 20, 2012 08:00 (UTC)",1345449600,0,0
#esa2012,"Aug 20, 2012 09:00 (UTC)",1345453200,0,0
#esa2012,"Aug 20, 2012 10:00 (UTC)",1345456800,0,0
#esa2012,"Aug 20, 2012 11:00 (UTC)",1345460400,0,0
#esa2012,"Aug 20, 2012 12:00 (UTC)",1345464000,0,0
#esa2012,"Aug 20, 2012 13:00 (UTC)",1345467600,0,0
#esa2012,"Aug 20, 2012 14:00 (UTC)",1345471200,0,0
#esa2012,"Aug 20, 2012 15:00 (UTC)",1345474800,1,4
#esa2012,"Aug 20, 2012 16:00 (UTC)",1345478400,0,3
#esa2012,"Aug 20, 2012 17:00 (UTC)",1345482000,0,2
#esa2012,"Aug 20, 2012 18:00 (UTC)",1345485600,0,1
#esa2012,"Aug 20, 2012 19:00 (UTC)",1345489200,0,0
#esa2012,"Aug 20, 2012 20:00 (UTC)",1345492800,0,4
#esa2012,"Aug 20, 2012 21:00 (UTC)",1345496400,0,1
#esa2012,"Aug 20, 2012 22:00 (UTC)",1345500000,0,1
#esa2012,"Aug 20, 2012 23:00 (UTC)",1345503600,0,4
#esa2012,"Aug 21, 2012 00:00 (UTC)",1345507200,0,0
#esa2012,"Aug 21, 2012 01:00 (UTC)",1345510800,0,1
#esa2012,"Aug 21, 2012 02:00 (UTC)",1345514400,0,0
#esa2012,"Aug 21, 2012 03:00 (UTC)",1345518000,0,0
#esa2012,"Aug 21, 2012 04:00 (UTC)",1345521600,0,0
#esa2012,"Aug 21, 2012 05:00 (UTC)",1345525200,0,0
#esa2012,"Aug 21, 2012 06:00 (UTC)",1345528800,0,0
#esa2012,"Aug 21, 2012 07:00 (UTC)",1345532400,0,2
#esa2012,"Aug 21, 2012 08:00 (UTC)",1345536000,0,0
#esa2012,"Aug 21, 2012 09:00 (UTC)",1345539600,0,0
#esa2012,"Aug 21, 2012 10:00 (UTC)",1345543200,0,1
#esa2012,"Aug 21, 2012 11:00 (UTC)",1345546800,0,0
#esa2012,"Aug 21, 2012 12:00 (UTC)",1345550400,0,0
#esa2012,"Aug 21, 2012 13:00 (UTC)",1345554000,0,1
#esa2012,"Aug 21, 2012 14:00 (UTC)",1345557600,0,1
#esa2012,"Aug 21, 2012 15:00 (UTC)",1345561200,0,0
#esa2012,"Aug 21, 2012 16:00 (UTC)",1345564800,0,1
#esa2012,"Aug 21, 2012 17:00 (UTC)",1345568400,0,0
#esa2012,"Aug 21, 2012 18:00 (UTC)",1345572000,0,1
#esa2012,"Aug 21, 2012 19:00 (UTC)",1345575600,0,0
#esa2012,"Aug 21, 2012 20:00 (UTC)",1345579200,0,0
#esa2012,"Aug 21, 2012 21:00 (UTC)",1345582800,0,0
